episode,steps,reward_sum,final_material,final_phi,illegal_count,eps,mean_loss,wall_sec
0,5,0.0,0.0,4.2,0,1.0,0.0038,2.2
1,5,0.0,0.0,-0.0,0,0.976,0.00172,3.1
2,5,0.0,0.0,4.25,0,0.953,0.0012,4.9
